"Dispatch_id","Ticket_type","Order_type","Priority","Required_skill","Status","Street","City","County","State","Postal_code","Customer_latitude","Customer_longitude","Appointment_start_datetime","Appointment_end_datetime","Duration_min","Assigned_technician_id","Optimized_technician_id","Resolution_type","Optimization_status","Optimization_timestamp","Optimization_confidence","Completion_notes","Skill_category"
200000164,Trouble,"",Low,Network support,Pending,"1638 Washington St",Chicago,CHICAGO,IL,31435,41.75016,-87.78897,"2025-11-03 15:45:00","2025-11-03 16:15:00",30,,,"",pending,"","",,Low Priority Support
200000165,Trouble,"",Low,Network support,Pending,"8176 Elm St",Chicago,CHICAGO,IL,59309,41.57252,-87.90798,"2025-12-16 12:30:00","2025-12-16 14:00:00",90,,,"",pending,"","",,Low Priority Support
200000166,Trouble,"",Low,Network support,Pending,"8254 Washington St",Chicago,CHICAGO,IL,11498,41.96856,-87.37867,"2025-11-18 08:15:00","2025-11-18 09:45:00",90,,,"",pending,"","",,Low Priority Support
200000167,Trouble,"",Low,Network support,Pending,"3012 Washington St",Chicago,CHICAGO,IL,62906,41.5361,-87.43442,"2026-01-28 16:15:00","2026-01-28 17:15:00",60,,,"",pending,"","",,Low Priority Support
200000168,Trouble,"",Low,Network support,Pending,"7791 Washington St",Chicago,CHICAGO,IL,31001,41.55633,-87.79189,"2025-11-19 15:45:00","2025-11-19 16:45:00",60,,,"",pending,"","",,Low Priority Support
200000169,Trouble,"",Low,Network support,Pending,"3754 Elm St",Chicago,CHICAGO,IL,81544,41.62124,-87.346245,"2026-01-18 10:30:00","2026-01-18 11:30:00",60,,,"",pending,"","",,Low Priority Support
200000220,Trouble,"",Low,Network support,Pending,"9504 Elm St",Houston,HOUSTON,TX,97714,29.835106,-95.411415,"2025-12-24 16:45:00","2025-12-24 17:45:00",60,,,"",pending,"","",,Low Priority Support
200000221,Trouble,"",Low,Network support,Pending,"5187 Washington St",Houston,HOUSTON,TX,51862,29.517073,-95.33196,"2025-11-02 16:15:00","2025-11-02 17:45:00",90,,,"",pending,"","",,Low Priority Support
200000222,Trouble,"",Low,Network support,Pending,"148 Elm St",Houston,HOUSTON,TX,75470,29.843079,-95.22025,"2025-12-17 14:15:00","2025-12-17 14:45:00",30,,,"",pending,"","",,Low Priority Support
200000223,Trouble,"",Low,Network support,Pending,"845 Oak St",Houston,HOUSTON,TX,72535,29.428102,-95.550224,"2026-01-30 14:45:00","2026-01-30 15:45:00",60,,,"",pending,"","",,Low Priority Support
200000224,Trouble,"",Low,Network support,Pending,"4945 Elm St",Houston,HOUSTON,TX,89676,29.599493,-95.42274,"2025-12-10 12:45:00","2025-12-10 14:15:00",90,,,"",pending,"","",,Low Priority Support
200000225,Trouble,"",Low,Network support,Pending,"8559 Main St",Houston,HOUSTON,TX,88482,29.816442,-95.45377,"2026-01-07 11:30:00","2026-01-07 13:30:00",120,,,"",pending,"","",,Low Priority Support
200000226,Trouble,"",Low,Network support,Pending,"9245 Oak St",Houston,HOUSTON,TX,44071,30.117046,-95.37163,"2025-11-27 10:45:00","2025-11-27 12:45:00",120,,,"",pending,"","",,Low Priority Support
200000227,Trouble,"",Low,Network support,Pending,"6100 Washington St",Houston,HOUSTON,TX,19198,30.105604,-95.639626,"2026-01-15 15:45:00","2026-01-15 17:45:00",120,,,"",pending,"","",,Low Priority Support
200000228,Trouble,"",Low,Network support,Pending,"194 Oak St",Houston,HOUSTON,TX,16612,29.692762,-95.51219,"2025-12-23 12:00:00","2025-12-23 13:00:00",60,,,"",pending,"","",,Low Priority Support
200000229,Trouble,"",Low,Network support,Pending,"6598 Oak St",Houston,HOUSTON,TX,47067,29.79297,-95.47182,"2025-11-03 10:00:00","2025-11-03 12:00:00",120,,,"",pending,"","",,Low Priority Support
200000280,Trouble,"",Low,Network support,Pending,"287 Elm St",Phoenix,PHOENIX,AZ,12772,33.687515,-111.77054,"2025-12-27 08:00:00","2025-12-27 09:00:00",60,,,"",pending,"","",,Low Priority Support
200000281,Trouble,"",Low,Network support,Pending,"1177 Oak St",Phoenix,PHOENIX,AZ,44313,33.380047,-112.13714,"2025-11-04 12:30:00","2025-11-04 14:30:00",120,,,"",pending,"","",,Low Priority Support
200000282,Trouble,"",Low,Network support,Pending,"7156 Oak St",Phoenix,PHOENIX,AZ,27302,33.617565,-111.84138,"2025-12-30 13:15:00","2025-12-30 13:45:00",30,,,"",pending,"","",,Low Priority Support
200000283,Trouble,"",Low,Network support,Pending,"6946 Oak St",Phoenix,PHOENIX,AZ,24345,33.762943,-112.08408,"2026-01-14 11:00:00","2026-01-14 12:00:00",60,,,"",pending,"","",,Low Priority Support
200000284,Trouble,"",Low,Network support,Pending,"3160 Oak St",Phoenix,PHOENIX,AZ,81695,33.4096,-111.92793,"2026-01-21 09:15:00","2026-01-21 11:15:00",120,,,"",pending,"","",,Low Priority Support
200000285,Trouble,"",Low,Network support,Pending,"927 Oak St",Phoenix,PHOENIX,AZ,71184,33.32278,-112.35848,"2025-12-14 16:00:00","2025-12-14 17:30:00",90,,,"",pending,"","",,Low Priority Support
200000286,Trouble,"",Low,Network support,Pending,"1979 Elm St",Phoenix,PHOENIX,AZ,13472,33.519794,-112.28107,"2026-01-14 09:30:00","2026-01-14 11:30:00",120,,,"",pending,"","",,Low Priority Support
200000287,Trouble,"",Low,Network support,Pending,"543 Washington St",Phoenix,PHOENIX,AZ,45558,33.212654,-111.87663,"2025-11-16 14:15:00","2025-11-16 15:45:00",90,,,"",pending,"","",,Low Priority Support
200000288,Trouble,"",Low,Network support,Pending,"3152 Oak St",Phoenix,PHOENIX,AZ,73471,33.51228,-112.05671,"2026-01-18 12:00:00","2026-01-18 12:30:00",30,,,"",pending,"","",,Low Priority Support
200000340,Trouble,"",Low,Network support,Pending,"5998 Main St",Philadelphia,PHILADELPHIA,PA,72336,39.59987,-75.25249,"2026-01-07 16:30:00","2026-01-07 17:00:00",30,,,"",pending,"","",,Low Priority Support
200000341,Trouble,"",Low,Network support,Pending,"7746 Main St",Philadelphia,PHILADELPHIA,PA,45702,40.26142,-74.8379,"2025-11-09 15:30:00","2025-11-09 17:30:00",120,,,"",pending,"","",,Low Priority Support
200000342,Trouble,"",Low,Network support,Pending,"4584 Washington St",Philadelphia,PHILADELPHIA,PA,87431,40.20275,-75.390625,"2025-11-02 09:15:00","2025-11-02 10:15:00",60,,,"",pending,"","",,Low Priority Support
200000343,Trouble,"",Low,Network support,Pending,"5931 Washington St",Philadelphia,PHILADELPHIA,PA,24154,39.73258,-74.91141,"2025-12-02 10:00:00","2025-12-02 11:00:00",60,,,"",pending,"","",,Low Priority Support
200000344,Trouble,"",Low,Network support,Pending,"412 Oak St",Philadelphia,PHILADELPHIA,PA,45474,39.89651,-75.09017,"2026-01-08 13:15:00","2026-01-08 14:15:00",60,,,"",pending,"","",,Low Priority Support
200000345,Trouble,"",Low,Network support,Pending,"3444 Oak St",Philadelphia,PHILADELPHIA,PA,59725,40.199306,-75.188614,"2025-11-21 09:15:00","2025-11-21 09:45:00",30,,,"",pending,"","",,Low Priority Support
200000346,Trouble,"",Low,Network support,Pending,"5530 Main St",Philadelphia,PHILADELPHIA,PA,53699,40.228848,-74.917625,"2025-12-31 11:00:00","2025-12-31 13:00:00",120,,,"",pending,"","",,Low Priority Support
200000347,Trouble,"",Low,Network support,Pending,"7471 Washington St",Philadelphia,PHILADELPHIA,PA,56648,39.638046,-75.18052,"2025-12-12 15:45:00","2025-12-12 17:45:00",120,,,"",pending,"","",,Low Priority Support
200000349,Trouble,"",Low,Network support,Pending,"1505 Elm St",Philadelphia,PHILADELPHIA,PA,45798,40.16875,-75.30976,"2026-01-13 10:45:00","2026-01-13 11:45:00",60,,,"",pending,"","",,Low Priority Support
200000400,Trouble,"",Low,Network support,Pending,"1562 Oak St",San Antonio,SAN ANTONIO,TX,65229,29.44271,-98.209274,"2025-11-11 12:15:00","2025-11-11 13:45:00",90,,,"",pending,"","",,Low Priority Support
200000401,Trouble,"",Low,Network support,Pending,"2156 Oak St",San Antonio,SAN ANTONIO,TX,26652,29.281717,-98.71345,"2026-01-07 14:00:00","2026-01-07 15:00:00",60,,,"",pending,"","",,Low Priority Support
200000402,Trouble,"",Low,Network support,Pending,"2959 Elm St",San Antonio,SAN ANTONIO,TX,88436,29.405169,-98.59493,"2025-11-02 16:30:00","2025-11-02 17:00:00",30,,,"",pending,"","",,Low Priority Support
200000403,Trouble,"",Low,Network support,Pending,"5960 Elm St",San Antonio,SAN ANTONIO,TX,27166,29.678654,-98.83442,"2025-11-17 12:00:00","2025-11-17 13:30:00",90,,,"",pending,"","",,Low Priority Support
200000404,Trouble,"",Low,Network support,Pending,"7659 Elm St",San Antonio,SAN ANTONIO,TX,57664,29.445042,-98.8097,"2025-12-12 12:30:00","2025-12-12 13:30:00",60,,,"",pending,"","",,Low Priority Support
200000405,Trouble,"",Low,Network support,Pending,"5968 Washington St",San Antonio,SAN ANTONIO,TX,29642,29.264805,-98.24366,"2026-01-28 15:45:00","2026-01-28 17:15:00",90,,,"",pending,"","",,Low Priority Support
200000406,Trouble,"",Low,Network support,Pending,"3579 Elm St",San Antonio,SAN ANTONIO,TX,26482,29.207188,-98.7566,"2026-01-18 13:15:00","2026-01-18 14:45:00",90,,,"",pending,"","",,Low Priority Support
200000407,Trouble,"",Low,Network support,Pending,"8516 Washington St",San Antonio,SAN ANTONIO,TX,65168,29.34675,-98.19269,"2025-11-28 08:15:00","2025-11-28 09:15:00",60,,,"",pending,"","",,Low Priority Support
200000408,Trouble,"",Low,Network support,Pending,"6164 Oak St",San Antonio,SAN ANTONIO,TX,72649,29.268436,-98.27024,"2025-11-09 15:45:00","2025-11-09 16:15:00",30,,,"",pending,"","",,Low Priority Support
200000409,Trouble,"",Low,Network support,Pending,"7463 Oak St",San Antonio,SAN ANTONIO,TX,17562,29.635265,-98.48226,"2025-11-29 11:30:00","2025-11-29 13:00:00",90,,,"",pending,"","",,Low Priority Support
200000460,Trouble,"",Low,Network support,Pending,"619 Oak St",San Diego,SAN DIEGO,CA,65415,33.00686,-117.34188,"2025-11-04 09:15:00","2025-11-04 09:45:00",30,,,"",pending,"","",,Low Priority Support
200000461,Trouble,"",Low,Network support,Pending,"9841 Oak St",San Diego,SAN DIEGO,CA,57592,32.413544,-117.26178,"2025-11-22 10:45:00","2025-11-22 12:15:00",90,,,"",pending,"","",,Low Priority Support
200000462,Trouble,"",Low,Network support,Pending,"4909 Elm St",San Diego,SAN DIEGO,CA,55301,33.0556,-117.1291,"2025-11-05 15:30:00","2025-11-05 17:30:00",120,,,"",pending,"","",,Low Priority Support
200000463,Trouble,"",Low,Network support,Pending,"9036 Main St",San Diego,SAN DIEGO,CA,73484,32.87216,-116.819405,"2025-11-18 12:45:00","2025-11-18 14:15:00",90,,,"",pending,"","",,Low Priority Support
200000464,Trouble,"",Low,Network support,Pending,"1050 Main St",San Diego,SAN DIEGO,CA,89529,32.666855,-117.291145,"2026-01-27 11:00:00","2026-01-27 13:00:00",120,,,"",pending,"","",,Low Priority Support
200000465,Trouble,"",Low,Network support,Pending,"9714 Main St",San Diego,SAN DIEGO,CA,31541,32.561104,-117.41287,"2026-01-30 09:30:00","2026-01-30 10:30:00",60,,,"",pending,"","",,Low Priority Support
200000466,Trouble,"",Low,Network support,Pending,"392 Main St",San Diego,SAN DIEGO,CA,73184,32.371643,-117.28326,"2025-12-02 15:45:00","2025-12-02 16:15:00",30,,,"",pending,"","",,Low Priority Support
200000467,Trouble,"",Low,Network support,Pending,"5131 Main St",San Diego,SAN DIEGO,CA,38301,32.851498,-116.97812,"2025-11-26 16:45:00","2025-11-26 17:45:00",60,,,"",pending,"","",,Low Priority Support
200000468,Trouble,"",Low,Network support,Pending,"5093 Washington St",San Diego,SAN DIEGO,CA,75166,32.92907,-117.499985,"2025-12-13 09:15:00","2025-12-13 09:45:00",30,,,"",pending,"","",,Low Priority Support
200000469,Trouble,"",Low,Network support,Pending,"1645 Oak St",San Diego,SAN DIEGO,CA,55769,32.954792,-116.93216,"2025-11-26 11:00:00","2025-11-26 12:00:00",60,,,"",pending,"","",,Low Priority Support
200000520,Trouble,"",Low,Network support,Pending,"648 Main St",Dallas,DALLAS,TX,59119,32.765163,-96.890434,"2025-12-29 11:30:00","2025-12-29 13:30:00",120,,,"",pending,"","",,Low Priority Support
200000521,Trouble,"",Low,Network support,Pending,"5169 Elm St",Dallas,DALLAS,TX,77766,32.790977,-96.6981,"2025-12-08 13:00:00","2025-12-08 14:30:00",90,,,"",pending,"","",,Low Priority Support
200000522,Trouble,"",Low,Network support,Pending,"7133 Oak St",Dallas,DALLAS,TX,64685,32.799152,-96.64569,"2025-12-29 14:30:00","2025-12-29 15:00:00",30,,,"",pending,"","",,Low Priority Support
200000289,Trouble,"",Low,Network support,Pending,"8495 Main St",Phoenix,PHOENIX,AZ,44344,33.808437,-112.15814,"2025-11-03 13:30:00","2025-11-03 14:30:00",60,,,"",pending,"","",test,Low Priority Support
200000523,Trouble,"",Low,Network support,Pending,"1480 Main St",Dallas,DALLAS,TX,16835,32.852253,-96.51692,"2025-12-24 08:15:00","2025-12-24 08:45:00",30,,,"",pending,"","",,Low Priority Support
200000524,Trouble,"",Low,Network support,Pending,"1511 Oak St",Dallas,DALLAS,TX,80166,32.81348,-96.850624,"2025-11-23 11:00:00","2025-11-23 12:30:00",90,,,"",pending,"","",,Low Priority Support
200000525,Trouble,"",Low,Network support,Pending,"3637 Main St",Dallas,DALLAS,TX,59283,32.981014,-96.94582,"2025-11-28 14:00:00","2025-11-28 15:30:00",90,,,"",pending,"","",,Low Priority Support
200000526,Trouble,"",Low,Network support,Pending,"8937 Oak St",Dallas,DALLAS,TX,84078,32.766933,-97.04888,"2025-12-07 08:45:00","2025-12-07 09:45:00",60,,,"",pending,"","",,Low Priority Support
200000527,Trouble,"",Low,Network support,Pending,"6213 Main St",Dallas,DALLAS,TX,11308,32.931187,-96.93823,"2025-11-28 12:30:00","2025-11-28 13:30:00",60,,,"",pending,"","",,Low Priority Support
200000528,Trouble,"",Low,Network support,Pending,"7997 Main St",Dallas,DALLAS,TX,69312,33.058205,-97.11891,"2026-01-31 08:15:00","2026-01-31 09:15:00",60,,,"",pending,"","",,Low Priority Support
200000529,Trouble,"",Low,Network support,Pending,"9297 Main St",Dallas,DALLAS,TX,84413,32.92365,-96.825356,"2025-12-28 16:00:00","2025-12-28 16:30:00",30,,,"",pending,"","",,Low Priority Support
200000585,Trouble,"",Low,Network support,Pending,"736 Elm St",Austin,AUSTIN,TX,49254,30.512081,-97.741135,"2025-11-12 08:00:00","2025-11-12 08:30:00",30,,,"",pending,"","",,Low Priority Support
200000586,Trouble,"",Low,Network support,Pending,"1886 Elm St",Austin,AUSTIN,TX,20052,29.966991,-97.960915,"2026-01-18 13:00:00","2026-01-18 14:30:00",90,,,"",pending,"","",,Low Priority Support
200000587,Trouble,"",Low,Network support,Pending,"387 Main St",Austin,AUSTIN,TX,27868,30.47219,-97.66915,"2025-11-27 09:30:00","2025-11-27 10:30:00",60,,,"",pending,"","",,Low Priority Support
200000588,Trouble,"",Low,Network support,Pending,"7691 Main St",Austin,AUSTIN,TX,70308,30.133482,-97.55928,"2026-01-04 13:15:00","2026-01-04 14:45:00",90,,,"",pending,"","",,Low Priority Support
200000589,Trouble,"",Low,Network support,Pending,"7018 Washington St",Austin,AUSTIN,TX,21128,30.61996,-97.755714,"2025-12-18 14:30:00","2025-12-18 15:30:00",60,,,"",pending,"","",,Low Priority Support
200000038,Order,install,Normal,Copper ONT installation,Pending,"3532 Elm St",New York,NEW YORK,NY,90037,40.644173,-73.88623,"2026-01-09 14:45:00","2026-01-09 15:15:00",30,,,"",pending,"","",,Installation Services
200000039,Order,install,Normal,Copper ONT installation,Pending,"9475 Main St",New York,NEW YORK,NY,67871,40.8924,-73.79605,"2026-01-28 13:00:00","2026-01-28 15:00:00",120,,,"",pending,"","",,Installation Services
200000090,Order,install,Normal,Copper ONT installation,Pending,"309 Oak St",Los Angeles,LOS ANGELES,CA,17565,34.33207,-118.24889,"2025-12-28 11:00:00","2025-12-28 11:30:00",30,,,"",pending,"","",,Installation Services
200000091,Order,install,Normal,Copper ONT installation,Pending,"9695 Oak St",Los Angeles,LOS ANGELES,CA,53962,34.090214,-118.515045,"2025-12-15 10:15:00","2025-12-15 12:15:00",120,,,"",pending,"","",,Installation Services
200000092,Order,install,Normal,Copper ONT installation,Pending,"3940 Main St",Los Angeles,LOS ANGELES,CA,81945,34.148617,-118.13474,"2026-01-01 08:00:00","2026-01-01 10:00:00",120,,,"",pending,"","",,Installation Services
200000093,Order,install,Normal,Copper ONT installation,Pending,"7638 Elm St",Los Angeles,LOS ANGELES,CA,23701,33.74664,-118.45357,"2026-01-12 12:45:00","2026-01-12 14:45:00",120,,,"",pending,"","",,Installation Services
200000094,Order,install,Normal,Copper ONT installation,Pending,"8722 Elm St",Los Angeles,LOS ANGELES,CA,54061,34.067017,-118.05583,"2026-01-17 08:45:00","2026-01-17 10:15:00",90,,,"",pending,"","",,Installation Services
200000095,Order,install,Normal,Copper ONT installation,Pending,"9906 Washington St",Los Angeles,LOS ANGELES,CA,75309,34.31525,-118.2721,"2025-12-02 13:15:00","2025-12-02 14:15:00",60,,,"",pending,"","",,Installation Services
200000096,Order,install,Normal,Copper ONT installation,Pending,"4884 Washington St",Los Angeles,LOS ANGELES,CA,61828,34.107292,-118.41953,"2026-01-28 14:30:00","2026-01-28 15:00:00",30,,,"",pending,"","",,Installation Services
200000097,Order,install,Normal,Copper ONT installation,Pending,"869 Oak St",Los Angeles,LOS ANGELES,CA,87160,33.978794,-118.15796,"2025-11-19 12:45:00","2025-11-19 14:45:00",120,,,"",pending,"","",,Installation Services
200000098,Order,install,Normal,Copper ONT installation,Pending,"158 Elm St",Los Angeles,LOS ANGELES,CA,10954,34.160477,-118.30004,"2026-01-30 08:15:00","2026-01-30 09:45:00",90,,,"",pending,"","",,Installation Services
200000099,Order,install,Normal,Copper ONT installation,Pending,"4387 Oak St",Los Angeles,LOS ANGELES,CA,17041,34.091824,-118.01845,"2025-11-07 09:15:00","2025-11-07 10:15:00",60,,,"",pending,"","",,Installation Services
200000150,Order,install,Normal,Copper ONT installation,Pending,"2580 Main St",Chicago,CHICAGO,IL,91327,42.004482,-87.90938,"2026-01-24 12:30:00","2026-01-24 13:00:00",30,,,"",pending,"","",,Installation Services
200000151,Order,install,Normal,Copper ONT installation,Pending,"3360 Washington St",Chicago,CHICAGO,IL,66163,41.588806,-87.75292,"2026-01-26 08:45:00","2026-01-26 09:45:00",60,,,"",pending,"","",,Installation Services
200000152,Order,install,Normal,Copper ONT installation,Pending,"4204 Main St",Chicago,CHICAGO,IL,34413,42.001526,-87.83015,"2025-11-21 11:30:00","2025-11-21 12:30:00",60,,,"",pending,"","",,Installation Services
200000153,Order,install,Normal,Copper ONT installation,Pending,"1236 Washington St",Chicago,CHICAGO,IL,21839,42.06272,-87.57621,"2026-01-10 11:30:00","2026-01-10 13:00:00",90,,,"",pending,"","",,Installation Services
200000154,Order,install,Normal,Copper ONT installation,Pending,"4719 Washington St",Chicago,CHICAGO,IL,79704,42.115593,-87.68081,"2026-01-19 16:45:00","2026-01-19 17:15:00",30,,,"",pending,"","",,Installation Services
200000030,Order,install,Normal,Copper ONT installation,Pending,"8828 Elm St",New York,NEW YORK,NY,24480,41.05422,-74.108765,"2025-11-03 15:15:00","2025-11-03 15:45:00",30,,,"",pending,"","",test,Installation Services
200000155,Order,install,Normal,Copper ONT installation,Pending,"9848 Oak St",Chicago,CHICAGO,IL,53354,41.842342,-87.851,"2026-01-30 12:00:00","2026-01-30 14:00:00",120,,,"",pending,"","",,Installation Services
200000156,Order,install,Normal,Copper ONT installation,Pending,"8541 Main St",Chicago,CHICAGO,IL,75055,41.67584,-87.54643,"2026-01-09 09:30:00","2026-01-09 10:00:00",30,,,"",pending,"","",,Installation Services
200000157,Order,install,Normal,Copper ONT installation,Pending,"6563 Elm St",Chicago,CHICAGO,IL,34931,41.572544,-87.35447,"2025-12-16 08:15:00","2025-12-16 10:15:00",120,,,"",pending,"","",,Installation Services
200000158,Order,install,Normal,Copper ONT installation,Pending,"8588 Oak St",Chicago,CHICAGO,IL,91053,42.169655,-87.35015,"2025-11-07 11:00:00","2025-11-07 13:00:00",120,,,"",pending,"","",,Installation Services
200000159,Order,install,Normal,Copper ONT installation,Pending,"313 Elm St",Chicago,CHICAGO,IL,80320,41.809933,-87.97584,"2025-11-08 09:45:00","2025-11-08 11:45:00",120,,,"",pending,"","",,Installation Services
200000210,Order,install,Normal,Copper ONT installation,Pending,"8911 Elm St",Houston,HOUSTON,TX,75581,30.105839,-95.39579,"2026-01-14 15:15:00","2026-01-14 16:45:00",90,,,"",pending,"","",,Installation Services
200000211,Order,install,Normal,Copper ONT installation,Pending,"2364 Oak St",Houston,HOUSTON,TX,32827,29.934834,-95.26757,"2026-01-27 13:30:00","2026-01-27 15:00:00",90,,,"",pending,"","",,Installation Services
200000212,Order,install,Normal,Copper ONT installation,Pending,"2382 Elm St",Houston,HOUSTON,TX,74078,29.805288,-95.37398,"2025-12-12 08:15:00","2025-12-12 09:15:00",60,,,"",pending,"","",,Installation Services
200000213,Order,install,Normal,Copper ONT installation,Pending,"1605 Washington St",Houston,HOUSTON,TX,97889,30.106018,-95.184135,"2025-11-10 12:15:00","2025-11-10 14:15:00",120,,,"",pending,"","",,Installation Services
200000214,Order,install,Normal,Copper ONT installation,Pending,"5376 Oak St",Houston,HOUSTON,TX,43612,30.012575,-95.3421,"2025-11-28 09:15:00","2025-11-28 09:45:00",30,,,"",pending,"","",,Installation Services
200000215,Order,install,Normal,Copper ONT installation,Pending,"5334 Elm St",Houston,HOUSTON,TX,25668,29.411554,-95.69185,"2025-12-24 11:30:00","2025-12-24 12:30:00",60,,,"",pending,"","",,Installation Services
200000216,Order,install,Normal,Copper ONT installation,Pending,"4388 Oak St",Houston,HOUSTON,TX,20198,29.844889,-95.2835,"2025-12-14 15:00:00","2025-12-14 16:30:00",90,,,"",pending,"","",,Installation Services
200000217,Order,install,Normal,Copper ONT installation,Pending,"1742 Washington St",Houston,HOUSTON,TX,36966,29.894459,-95.38863,"2026-01-16 13:15:00","2026-01-16 13:45:00",30,,,"",pending,"","",,Installation Services
200000218,Order,install,Normal,Copper ONT installation,Pending,"5320 Oak St",Houston,HOUSTON,TX,93656,29.781944,-95.35682,"2026-01-19 08:45:00","2026-01-19 10:45:00",120,,,"",pending,"","",,Installation Services
200000219,Order,install,Normal,Copper ONT installation,Pending,"6255 Washington St",Houston,HOUSTON,TX,79848,30.01351,-95.11319,"2026-01-12 11:15:00","2026-01-12 12:15:00",60,,,"",pending,"","",,Installation Services
200000270,Order,install,Normal,Copper ONT installation,Pending,"3389 Oak St",Phoenix,PHOENIX,AZ,24885,33.160275,-111.77647,"2025-11-08 10:45:00","2025-11-08 12:45:00",120,,,"",pending,"","",,Installation Services
200000271,Order,install,Normal,Copper ONT installation,Pending,"9473 Main St",Phoenix,PHOENIX,AZ,89885,33.166306,-111.90842,"2025-12-22 10:45:00","2025-12-22 12:15:00",90,,,"",pending,"","",,Installation Services
200000272,Order,install,Normal,Copper ONT installation,Pending,"737 Oak St",Phoenix,PHOENIX,AZ,99523,33.44016,-111.970665,"2025-11-11 10:30:00","2025-11-11 12:30:00",120,,,"",pending,"","",,Installation Services
200000273,Order,install,Normal,Copper ONT installation,Pending,"5639 Main St",Phoenix,PHOENIX,AZ,95254,33.103188,-112.3028,"2025-12-17 09:00:00","2025-12-17 10:00:00",60,,,"",pending,"","",,Installation Services
200000274,Order,install,Normal,Copper ONT installation,Pending,"2801 Elm St",Phoenix,PHOENIX,AZ,88567,33.303783,-111.833244,"2026-01-25 09:00:00","2026-01-25 10:30:00",90,,,"",pending,"","",,Installation Services
200000275,Order,install,Normal,Copper ONT installation,Pending,"8469 Washington St",Phoenix,PHOENIX,AZ,81636,33.198357,-112.21965,"2026-01-12 11:15:00","2026-01-12 12:15:00",60,,,"",pending,"","",,Installation Services
200000276,Order,install,Normal,Copper ONT installation,Pending,"6520 Main St",Phoenix,PHOENIX,AZ,91063,33.337143,-111.77684,"2026-01-15 09:45:00","2026-01-15 10:15:00",30,,,"",pending,"","",,Installation Services
200000277,Order,install,Normal,Copper ONT installation,Pending,"8681 Main St",Phoenix,PHOENIX,AZ,22255,33.09396,-111.97344,"2026-01-06 15:00:00","2026-01-06 15:30:00",30,,,"",pending,"","",,Installation Services
200000278,Order,install,Normal,Copper ONT installation,Pending,"3420 Oak St",Phoenix,PHOENIX,AZ,63976,33.652065,-111.77516,"2026-01-02 13:00:00","2026-01-02 15:00:00",120,,,"",pending,"","",,Installation Services
200000279,Order,install,Normal,Copper ONT installation,Pending,"6687 Main St",Phoenix,PHOENIX,AZ,51991,33.185566,-112.4294,"2025-12-18 13:00:00","2025-12-18 14:00:00",60,,,"",pending,"","",,Installation Services
200000330,Order,install,Normal,Copper ONT installation,Pending,"1039 Elm St",Philadelphia,PHILADELPHIA,PA,10367,39.68945,-75.52201,"2026-01-12 15:45:00","2026-01-12 17:45:00",120,,,"",pending,"","",,Installation Services
200000331,Order,install,Normal,Copper ONT installation,Pending,"5354 Oak St",Philadelphia,PHILADELPHIA,PA,53175,40.08081,-75.103584,"2026-01-30 12:15:00","2026-01-30 13:15:00",60,,,"",pending,"","",,Installation Services
200000332,Order,install,Normal,Copper ONT installation,Pending,"6734 Washington St",Philadelphia,PHILADELPHIA,PA,95719,39.93311,-75.02147,"2026-01-31 16:15:00","2026-01-31 16:45:00",30,,,"",pending,"","",,Installation Services
200000333,Order,install,Normal,Copper ONT installation,Pending,"6120 Washington St",Philadelphia,PHILADELPHIA,PA,57803,39.62756,-74.81305,"2025-11-21 10:00:00","2025-11-21 11:30:00",90,,,"",pending,"","",,Installation Services
200000334,Order,install,Normal,Copper ONT installation,Pending,"2615 Oak St",Philadelphia,PHILADELPHIA,PA,11871,40.13151,-75.364655,"2026-01-23 14:00:00","2026-01-23 15:30:00",90,,,"",pending,"","",,Installation Services
200000335,Order,install,Normal,Copper ONT installation,Pending,"9383 Washington St",Philadelphia,PHILADELPHIA,PA,85242,39.700256,-75.3903,"2026-01-10 16:30:00","2026-01-10 17:30:00",60,,,"",pending,"","",,Installation Services
200000336,Order,install,Normal,Copper ONT installation,Pending,"8633 Washington St",Philadelphia,PHILADELPHIA,PA,54838,40.135952,-75.18362,"2025-12-25 16:15:00","2025-12-25 18:15:00",120,,,"",pending,"","",,Installation Services
200000337,Order,install,Normal,Copper ONT installation,Pending,"5748 Main St",Philadelphia,PHILADELPHIA,PA,65769,40.141315,-75.094696,"2026-01-24 08:30:00","2026-01-24 09:30:00",60,,,"",pending,"","",,Installation Services
200000338,Order,install,Normal,Copper ONT installation,Pending,"7078 Main St",Philadelphia,PHILADELPHIA,PA,44166,40.10845,-75.41668,"2026-01-03 15:15:00","2026-01-03 16:15:00",60,,,"",pending,"","",,Installation Services
200000339,Order,install,Normal,Copper ONT installation,Pending,"6775 Washington St",Philadelphia,PHILADELPHIA,PA,53116,39.814972,-75.49105,"2025-11-22 10:30:00","2025-11-22 11:00:00",30,,,"",pending,"","",,Installation Services
200000390,Order,install,Normal,Copper ONT installation,Pending,"1266 Main St",San Antonio,SAN ANTONIO,TX,88932,29.073633,-98.74336,"2026-01-01 12:15:00","2026-01-01 14:15:00",120,,,"",pending,"","",,Installation Services
200000391,Order,install,Normal,Copper ONT installation,Pending,"7078 Oak St",San Antonio,SAN ANTONIO,TX,87889,29.573233,-98.68846,"2026-01-14 12:00:00","2026-01-14 13:30:00",90,,,"",pending,"","",,Installation Services
